Date,KBP1424D,KBP1425D,KBP1437D,KBP1438D,KBP1440D,KBP1456D,KBP1457D,KBP1481D,KBP1482D,KBP1484D
2014-05-20,,,21900,0.0,21132.0,0.0,0.0,-768,0,0.0
2014-05-21,,,22600,0.0,22165.0,0.0,0.0,-435,0,0.0
2014-05-22,,,22600,0.0,23271.0,0.0,0.0,0,671,0.0
2014-05-23,,,22600,0.0,23459.0,2316.0,0.0,-1457,0,0.0
2014-05-24,,,22600,0.0,21145.0,0.0,-2394.0,0,939,0.0
2014-05-26,,,22600,0.0,25163.0,4562.0,0.0,-1999,0,0.0
2014-05-27,,,22600,0.0,26197.0,472.0,0.0,-1605,0,4730.0
2014-05-28,,,28400,0.0,26338.0,0.0,-5384.0,-2081,0,5403.0
2014-05-29,,,28400,0.0,28014.0,501.0,0.0,-907,0,20.0
2014-05-30,,,28400,0.0,29936.0,2426.0,0.0,-1432,0,542.0
2014-05-31,,,28400,0.0,30046.0,0.0,-3091.0,0,1646,3091.0
2014-06-02,,,28400,0.0,31094.0,6209.0,0.0,-3515,0,0.0
2014-06-03,,,28400,0.0,29907.0,0.0,-2169.0,-2843,0,6519.0
2014-06-04,,,28400,0.0,31407.0,0.0,0.0,0,0,3007.0
2014-06-05,,,30000,0.0,30531.0,0.0,-1345.0,-1810,0,3686.0
2014-06-06,,,30000,0.0,30877.0,52.0,0.0,-1653,0,2478.0
2014-06-07,,,30000,0.0,28355.0,0.0,-2362.0,0,717,0.0
2014-06-09,,,30000,0.0,29540.0,262.0,0.0,-1095,0,373.0
2014-06-10,,,30000,0.0,28888.0,0.0,-683.0,-1112,0,683.0
2014-06-11,,,27900,0.0,28145.0,0.0,0.0,0,245,0.0
2014-06-12,,,27900,0.0,27724.0,0.0,-1013.0,0,837,0.0
2014-06-13,,,27900,0.0,29910.0,1114.0,0.0,0,2010,-1114.0
2014-06-14,,,27900,0.0,29920.0,0.0,0.0,0,2020,0.0
2014-06-16,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2014-06-17,,,27900,0.0,30896.0,2360.0,0.0,0,636,0.0
2014-06-18,,,30200,0.0,29369.0,0.0,-2827.0,-836,0,2832.0
2014-06-19,,,30200,0.0,29289.0,0.0,-5.0,-911,0,5.0
2014-06-20,,,30200,0.0,29776.0,0.0,0.0,-424,0,0.0
2014-06-21,,,30200,0.0,29838.0,0.0,0.0,0,0,-362.0
2014-06-23,,,30200,0.0,27898.0,0.0,-901.0,-1401,0,0.0
2014-06-24,,,30200,0.0,28182.0,0.0,-199.0,-884,0,-935.0
2014-06-25,,,26000,0.0,21657.0,0.0,-616.0,-2549,0,-1178.0
2014-06-26,,,26000,0.0,20861.0,0.0,-1559.0,-1714,0,-1866.0
2014-06-27,,,26000,0.0,28328.0,7384.0,0.0,-1489,0,-3567.0
2014-06-28,,,26000,0.0,24509.0,0.0,-3983.0,0,2492,0.0
2014-06-30,,,26000,0.0,27921.0,3703.0,0.0,-1406,0,-376.0
2014-07-01,,,26000,0.0,29725.0,4124.0,0.0,-4287,0,3888.0
2014-07-02,,,29800,0.0,31008.0,0.0,-4150.0,-3076,0,8434.0
2014-07-03,,,29800,0.0,32318.0,0.0,0.0,0,0,2518.0
2014-07-04,,,29800,0.0,30587.0,0.0,-1083.0,-3109,0,4979.0
2014-07-05,,,29800,0.0,30828.0,0.0,-4139.0,0,1028,4139.0
2014-07-07,,,29800,0.0,29242.0,0.0,0.0,-558,0,0.0
2014-07-08,,,29800,0.0,28519.0,0.0,-900.0,-381,0,0.0
2014-07-09,,,30900,0.0,32267.0,3402.0,0.0,-1060,0,-975.0
2014-07-10,,,30900,0.0,31173.0,0.0,-2647.0,0,272,2648.0
2014-07-11,,,30900,0.0,31004.0,0.0,0.0,0,0,104.0
2014-07-12,,,30900,0.0,31003.0,0.0,0.0,0,103,0.0
2014-07-14,,,30900,0.0,30440.0,790.0,0.0,-1250,0,0.0
2014-07-15,,,30900,0.0,29122.0,0.0,-922.0,-1778,0,922.0
2014-07-16,,,31400,0.0,27642.0,0.0,-1157.0,-2601,0,0.0
2014-07-17,,,31400,0.0,27437.0,1595.0,0.0,-4111,0,-1447.0
2014-07-18,,,31400,0.0,30994.0,0.0,-198.0,-406,0,198.0
2014-07-19,,,31400,0.0,30988.0,0.0,0.0,-412,0,0.0
2014-07-21,,,31400,0.0,30423.0,105.0,0.0,-1082,0,0.0
2014-07-22,,,31400,0.0,35849.0,5030.0,0.0,-689,0,108.0
2014-07-23,,,34700,0.0,32664.0,0.0,-5315.0,-2037,0,5316.0
2014-07-24,,,34700,0.0,34327.0,442.0,0.0,-815,0,0.0
2014-07-25,,,34700,0.0,34970.0,1323.0,0.0,-1511,0,458.0
2014-07-26,,,34700,0.0,33183.0,0.0,-1849.0,0,332,0.0
2014-07-28,,,34700,0.0,30829.0,0.0,-3022.0,-849,0,0.0
2014-07-29,,,34700,0.0,31519.0,1311.0,0.0,-1339,0,-3153.0
2014-07-30,,,33300,0.0,33138.0,3182.0,0.0,-1418,0,-1926.0
2014-07-31,,,33300,0.0,32464.0,0.0,-762.0,-1390,0,1316.0
2014-08-01,,,33300,0.0,33754.0,0.0,0.0,0,0,454.0
2014-08-02,,,33300,0.0,28259.0,0.0,0.0,0,0,-5041.0
2014-08-04,,,33300,0.0,34208.0,0.0,0.0,0,0,908.0
2014-08-05,,,33300,0.0,33267.0,0.0,-1408.0,-1949,0,3324.0
2014-08-06,,,34200,0.0,31325.0,0.0,-2609.0,-2309,0,2043.0
2014-08-07,,,34200,0.0,33221.0,1765.0,0.0,-2138,0,-606.0
2014-08-08,,,34200,0.0,33435.0,0.0,-276.0,-1737,0,1248.0
2014-08-09,,,34200,0.0,32463.0,0.0,0.0,-1737,0,0.0
2014-08-11,,,34200,0.0,33780.0,0.0,-320.0,-1363,0,1263.0
2014-08-12,,,34200,0.0,33257.0,0.0,-495.0,-1496,0,1048.0
2014-08-13,,,34200,0.0,34369.0,884.0,0.0,-1337,0,622.0
2014-08-14,,,34200,0.0,34226.0,0.0,-1720.0,0,26,1720.0
2014-08-15,,,34200,0.0,34615.0,590.0,0.0,-883,0,708.0
2014-08-16,,,34200,0.0,34022.0,0.0,-708.0,-178,0,708.0
2014-08-18,,,34200,0.0,32774.0,0.0,-282.0,-1144,0,0.0
2014-08-19,,,34200,0.0,31785.0,0.0,-589.0,-1403,0,-423.0
2014-08-20,,,33100,0.0,33205.0,859.0,0.0,0,171,-925.0
2014-08-21,,,33100,0.0,34712.0,2581.0,0.0,-969,0,0.0
2014-08-22,,,33100,0.0,35455.0,0.0,-133.0,-186,0,2674.0
2014-08-23,,,33100,0.0,32891.0,0.0,-2302.0,0,2093,0.0
2014-08-25,,,33100,0.0,36504.0,4332.0,0.0,-1286,0,358.0
2014-08-26,,,33100,0.0,35444.0,0.0,-939.0,-1230,0,4513.0
2014-08-27,,,31300,0.0,33186.0,0.0,-384.0,-1459,0,3729.0
2014-08-28,,,31300,0.0,35524.0,2552.0,0.0,-1825,0,3497.0
2014-08-29,,,31300,0.0,28742.0,0.0,-3546.0,-1254,0,2242.0
2014-08-30,,,31300,0.0,29898.0,0.0,-800.0,-602,0,0.0
2014-09-01,,,31300,0.0,31784.0,5056.0,0.0,-4572,0,0.0
2014-09-02,,,31300,0.0,34215.0,0.0,-1396.0,-3549,0,7860.0
2014-09-03,,,33100,0.0,33984.0,0.0,-5693.0,-290,0,6867.0
2014-09-04,,,33100,0.0,34038.0,0.0,-1678.0,0,1364,1252.0
2014-09-05,,,33100,0.0,32771.0,457.0,0.0,-329,0,-457.0
2014-09-06,,,33100,0.0,32768.0,0.0,0.0,-332,0,0.0
2014-09-08,,,33100,0.0,31392.0,0.0,0.0,-1708,0,0.0
2014-09-09,,,33100,0.0,30852.0,0.0,0.0,-2248,0,0.0
2014-09-10,,,34700,0.0,31009.0,0.0,-760.0,-2931,0,0.0
2014-09-11,,,34700,0.0,35867.0,3659.0,0.0,-1638,0,-854.0
2014-09-12,,,34700,0.0,35005.0,0.0,-1465.0,-1435,0,3205.0
2014-09-13,,,34700,0.0,33263.0,0.0,-2030.0,0,593,0.0
2014-09-15,,,34700,0.0,34938.0,627.0,0.0,-389,0,0.0
2014-09-16,,,34700,0.0,34296.0,468.0,0.0,-1720,0,848.0
2014-09-17,,,35600,0.0,35455.0,0.0,-1975.0,-145,0,1975.0
2014-09-18,,,35600,0.0,35556.0,0.0,0.0,-44,0,0.0
2014-09-19,,,35600,0.0,33218.0,0.0,0.0,-2382,0,0.0
2014-09-20,,,35600,0.0,33222.0,0.0,0.0,-2378,0,0.0
2014-09-22,,,35600,0.0,33455.0,0.0,-720.0,-1425,0,0.0
2014-09-23,,,33300,0.0,35427.0,4103.0,0.0,-1228,0,-748.0
2014-09-24,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2014-09-25,,,33300,0.0,33353.0,3504.0,0.0,-7064,0,3613.0
2014-09-26,,,33300,0.0,34411.0,0.0,-4454.0,-1836,0,7401.0
2014-09-27,,,33300,0.0,31438.0,0.0,-3943.0,0,2081,0.0
2014-09-29,,,33300,0.0,35539.0,5003.0,0.0,-1812,0,-952.0
2014-09-30,,,33300,0.0,32109.0,0.0,-3198.0,-2237,0,4244.0
2014-10-01,,,35900,0.0,36514.0,4331.0,0.0,-4815,0,1098.0
2014-10-02,,,35900,0.0,37240.0,0.0,-1575.0,-2800,0,5715.0
2014-10-03,,,35900,0.0,37481.0,0.0,-629.0,-2160,0,4370.0
2014-10-04,,,35900,0.0,37409.0,0.0,-3717.0,-1535,1535,5226.0
2014-10-06,,,35900,0.0,37116.0,2582.0,0.0,-1642,0,276.0
2014-10-07,,,35900,0.0,35929.0,0.0,-1721.0,-1313,0,3063.0
2014-10-08,,,36300,0.0,37481.0,1534.0,0.0,-1798,0,1445.0
2014-10-09,,,36300,0.0,36381.0,0.0,0.0,-1632,0,1713.0
2014-10-10,,,36300,0.0,35546.0,0.0,-1029.0,-1591,0,1866.0
2014-10-11,,,36300,0.0,34690.0,0.0,0.0,-1610,0,0.0
2014-10-13,,,36300,0.0,34585.0,0.0,-1151.0,-1715,0,1151.0
2014-10-14,,,36300,0.0,33256.0,0.0,0.0,-3044,0,0.0
2014-10-15,,,37400,0.0,35023.0,0.0,-105.0,-2272,0,0.0
2014-10-16,,,37400,0.0,37720.0,643.0,0.0,-196,0,-127.0
2014-10-17,,,37400,0.0,37512.0,900.0,0.0,-1433,0,645.0
2014-10-18,,,37400,0.0,35933.0,0.0,-2640.0,-1173,1173,1173.0
2014-10-20,,,37400,0.0,36332.0,1740.0,0.0,-1068,0,-1740.0
2014-10-21,,,37400,0.0,36918.0,0.0,0.0,-482,0,0.0
2014-10-22,,,32800,0.0,34226.0,2020.0,0.0,-594,0,0.0
2014-10-23,,,32800,0.0,35863.0,2831.0,0.0,-1857,0,2089.0
2014-10-24,,,32800,0.0,32685.0,0.0,-2900.0,-2311,0,5096.0
2014-10-25,,,32800,0.0,30485.0,0.0,0.0,-2315,0,0.0
2014-10-27,,,32800,0.0,30646.0,0.0,-2617.0,-1996,0,2459.0
2014-10-28,,,32800,0.0,27889.0,0.0,-605.0,-4142,0,-164.0
2014-10-29,,,30500,0.0,28091.0,913.0,0.0,-2520,0,-802.0
2014-10-30,,,30500,0.0,33427.0,4976.0,0.0,-2165,0,116.0
2014-10-31,,,30500,0.0,35834.0,0.0,0.0,-2876,0,8210.0
2014-11-01,,,30500,0.0,35650.0,0.0,-8041.0,0,5150,8041.0
2014-11-03,,,30500,0.0,36364.0,10627.0,0.0,-4763,0,0.0
2014-11-04,,,30500,0.0,32245.0,0.0,-6265.0,-3243,0,11253.0
2014-11-05,,,33300,0.0,33152.0,0.0,0.0,-3153,0,3005.0
2014-11-06,,,33300,0.0,33542.0,0.0,-1106.0,-2241,0,3589.0
2014-11-07,,,33300,0.0,34434.0,340.0,0.0,-1867,0,2661.0
2014-11-08,,,33300,0.0,34648.0,0.0,-3157.0,0,1273,3232.0
2014-11-10,,,33300,0.0,34174.0,2509.0,0.0,-1723,0,88.0
2014-11-11,,,33300,0.0,33179.0,0.0,-1522.0,-1456,0,2857.0
2014-11-12,,,34000,0.0,33691.0,168.0,0.0,-1961,0,1484.0
2014-11-13,,,34000,0.0,34001.0,0.0,-277.0,-1569,0,1847.0
2014-11-14,,,34000,0.0,33648.0,0.0,0.0,-4210,0,3858.0
2014-11-15,,,34000,0.0,34271.0,0.0,0.0,0,0,271.0
2014-11-17,,,34000,0.0,35637.0,3942.0,0.0,-2305,0,0.0
2014-11-18,,,34000,0.0,37142.0,0.0,-1699.0,-415,0,5256.0
2014-11-19,,,36100,0.0,36148.0,0.0,-3577.0,-1709,0,5334.0
2014-11-20,,,36100,0.0,38008.0,0.0,-3512.0,0,1908,3512.0
2014-11-21,,,36100,0.0,34932.0,1920.0,0.0,-3088,0,0.0
2014-11-22,,,36100,0.0,36100.0,0.0,0.0,-3105,0,3105.0
2014-11-24,,,36100,0.0,36163.0,3161.0,0.0,-3098,0,0.0
2014-11-25,,,36100,0.0,38704.0,1518.0,0.0,-2236,0,3322.0
2014-11-26,,,38100,0.0,41281.0,1426.0,0.0,-3271,0,5026.0
2014-11-27,,,38100,0.0,45496.0,0.0,-307.0,0,993,6710.0
2014-11-28,,,38100,0.0,39154.0,0.0,-4317.0,-4289,0,9660.0
2014-11-29,,,38100,0.0,33772.0,0.0,-2494.0,-1299,0,-535.0
2014-12-01,,,38100,0.0,38406.0,5082.0,0.0,-4734,0,-42.0
2014-12-02,,,38100,0.0,38993.0,-869.0,0.0,-3530,0,5292.0
2014-12-03,,,38200,0.0,37828.0,623.0,0.0,-5644,0,4649.0
2014-12-04,,,38200,0.0,35715.0,0.0,-4921.0,-3135,0,5571.0
2014-12-05,,,38200,0.0,37051.0,1359.0,0.0,-3197,0,689.0
2014-12-06,,,38200,0.0,37159.0,0.0,-376.0,-2841,0,2176.0
2014-12-08,,,38200,0.0,37284.0,0.0,-564.0,-2410,0,2058.0
2014-12-09,,,38200,0.0,36554.0,0.0,-1064.0,-2190,0,1608.0
2014-12-10,,,38302,0.0,35832.0,29.0,0.0,-3088,0,589.0
2014-12-11,,,38302,0.0,37556.0,2871.0,0.0,-4292,0,675.0
2014-12-12,,,38302,0.0,39686.0,401.0,0.0,-2917,0,3900.0
2014-12-13,,,38302,0.0,40281.0,0.0,-4792.0,0,1992,4779.0
2014-12-15,,,38302,0.0,39929.0,1719.0,0.0,-75,0,-17.0
2014-12-16,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2014-12-17,,,40300,0.0,37666.0,101.0,0.0,-3120,0,385.0
2014-12-18,,,40300,0.0,45710.0,526.0,0.0,0,1780,3104.0
2014-12-19,,,40300,0.0,40488.0,0.0,-4886.0,0,233,4841.0
2014-12-20,,,40300,0.0,40579.0,0.0,0.0,0,220,59.0
2014-12-22,,,40300,0.0,42306.0,4485.0,0.0,-2479,0,0.0
2014-12-23,,,40000,0.0,38254.0,0.0,-4935.0,-1745,0,4934.0
2014-12-24,,,0,0.0,39643.0,367.0,0.0,-413,0,39689.0
2014-12-25,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2014-12-26,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2014-12-27,,,40000,0.0,39588.0,0.0,0.0,-412,0,0.0
2014-12-29,,,40000,0.0,38810.0,738.0,0.0,-1995,0,67.0
2014-12-30,,,40000,0.0,41844.0,759.0,0.0,0,245,840.0
2014-12-31,,,38900,0.0,41899.0,1670.0,0.0,-832,0,2161.0
2015-01-01,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2015-01-02,,,38900,0.0,43255.0,1324.0,0.0,-645,0,3676.0
2015-01-03,,,38900,0.0,38249.0,0.0,-5263.0,0,4612,0.0
2015-01-05,,,38900,0.0,40711.0,3931.0,0.0,-2120,0,0.0
2015-01-06,,,38900,0.0,38660.0,0.0,-2579.0,-1742,0,4081.0
2015-01-07,,,37700,0.0,39415.0,1671.0,0.0,-1558,0,1602.0
2015-01-08,,,37700,0.0,37120.0,0.0,-2599.0,-1488,0,3507.0
2015-01-09,,,37700,0.0,35334.0,0.0,-1747.0,-1597,0,978.0
2015-01-10,,,37700,0.0,35267.0,833.0,0.0,-2433,0,-833.0
2015-01-12,,,37700,0.0,36683.0,219.0,0.0,-1236,0,0.0
2015-01-13,,,37700,0.0,34802.0,0.0,-243.0,-2898,0,243.0
2015-01-14,,,37300,0.0,37060.0,983.0,0.0,-1223,0,0.0
2015-01-15,,,37300,0.0,36337.0,0.0,-775.0,-1312,0,1124.0
2015-01-16,,,37300,0.0,35246.0,0.0,-407.0,-1647,0,0.0
2015-01-17,,,37300,0.0,35648.0,0.0,0.0,-1652,0,0.0
2015-01-19,,,37300,0.0,34433.0,0.0,0.0,-2867,0,0.0
2015-01-20,,,37300,0.0,37006.0,0.0,0.0,-294,0,0.0
2015-01-21,,,37500,0.0,36869.0,49.0,0.0,-680,0,0.0
2015-01-22,,,37500,0.0,39430.0,3530.0,0.0,-1600,0,0.0
2015-01-23,,,37500,0.0,38412.0,0.0,-1348.0,-1396,0,3656.0
2015-01-24,,,37500,0.0,38497.0,0.0,-2394.0,0,997,2394.0
2015-01-26,,,37500,0.0,38046.0,1501.0,0.0,-955,0,0.0
2015-01-27,,,37500,0.0,38114.0,214.0,0.0,-1163,0,1563.0
2015-01-28,,,37800,0.0,40652.0,2336.0,0.0,-1339,0,1855.0
2015-01-29,,,37800,0.0,39463.0,0.0,0.0,-1274,0,2937.0
2015-01-30,,,37800,0.0,40259.0,483.0,0.0,-1096,0,3072.0
2015-01-31,,,37800,0.0,40442.0,0.0,-3656.0,0,2561,3737.0
2015-02-02,,,37800,0.0,37596.0,3725.0,0.0,-4020,0,91.0
2015-02-03,,,37800,0.0,37713.0,0.0,-1091.0,-3036,0,4040.0
2015-02-04,,,37500,0.0,38704.0,130.0,0.0,-2056,0,3130.0
2015-02-05,,,37500,0.0,37723.0,0.0,-1814.0,-1443,0,3480.0
2015-02-06,,,37500,0.0,36799.0,0.0,-865.0,-1621,0,1785.0
2015-02-07,,,37500,0.0,35903.0,0.0,-991.0,-606,0,0.0
2015-02-09,,,37500,0.0,35425.0,0.0,-1038.0,-1064,0,27.0
2015-02-10,,,37500,0.0,35895.0,704.0,0.0,-1196,0,-1113.0
2015-02-11,,,37300,0.0,35421.0,0.0,-362.0,-1063,0,-454.0
2015-02-12,,,37300,0.0,38415.0,3062.0,0.0,-1029,0,-918.0
2015-02-13,,,37300,0.0,37543.0,0.0,-1225.0,-978,0,2446.0
2015-02-14,,,37300,0.0,37750.0,0.0,-1428.0,0,450,1428.0
2015-02-16,,,37300,0.0,36145.0,0.0,-948.0,-207,0,0.0
2015-02-17,,,37300,0.0,37070.0,2177.0,0.0,-1143,0,-1264.0
2015-02-18,,,37000,0.0,36706.0,0.0,-849.0,-740,0,1295.0
2015-02-19,,,37000,0.0,35968.0,0.0,-842.0,-1032,0,842.0
2015-02-20,,,37000,0.0,40485.0,4850.0,0.0,-1365,0,0.0
2015-02-21,,,37000,0.0,40663.0,0.0,-2163.0,0,796,5030.0
2015-02-23,,,37000,0.0,39947.0,785.0,0.0,-934,0,3096.0
2015-02-24,,,37000,0.0,41142.0,885.0,0.0,-786,0,4043.0
2015-02-25,,,37600,0.0,34348.0,0.0,-5310.0,-3084,0,5142.0
2015-02-26,,,37600,0.0,37772.0,1868.0,0.0,-1490,0,-206.0
2015-02-27,,,37600,0.0,37002.0,0.0,-86.0,-1796,0,1284.0
2015-02-28,,,37600,0.0,37682.0,0.0,-1965.0,0,276,1771.0
2015-03-02,,,37600,0.0,39910.0,5614.0,0.0,-3304,0,0.0
2015-03-03,,,37600,0.0,39972.0,0.0,-1377.0,-2210,0,5959.0
2015-03-04,,,38500,0.0,38046.0,0.0,-3857.0,-1465,0,4868.0
2015-03-05,,,38500,0.0,37030.0,0.0,-1078.0,-1470,0,1078.0
2015-03-06,,,38500,0.0,38314.0,611.0,0.0,-1454,0,657.0
2015-03-07,,,38500,0.0,36983.0,0.0,-373.0,-1452,0,308.0
2015-03-09,,,38500,0.0,37076.0,0.0,-337.0,-1424,0,337.0
2015-03-10,,,38500,0.0,36824.0,0.0,0.0,-1676,0,0.0
2015-03-11,,,38500,0.0,39876.0,0.0,0.0,-946,0,2322.0
2015-03-12,,,38500,0.0,36823.0,0.0,-1985.0,-2304,0,2612.0
2015-03-13,,,38500,0.0,39324.0,287.0,0.0,-180,0,717.0
2015-03-14,,,38500,0.0,38470.0,0.0,-1022.0,0,843,149.0
2015-03-16,,,38500,0.0,37867.0,471.0,0.0,-1327,0,223.0
2015-03-17,,,38500,0.0,37309.0,0.0,-771.0,-1346,0,926.0
2015-03-18,,,38500,0.0,38324.0,0.0,-233.0,-176,0,233.0
2015-03-19,,,38500,0.0,37444.0,0.0,0.0,-1056,0,0.0
2015-03-20,,,38500,0.0,38839.0,1459.0,0.0,-1120,0,0.0
2015-03-21,,,38500,0.0,37380.0,0.0,0.0,-1120,0,0.0
2015-03-23,,,38500,0.0,36263.0,0.0,-435.0,-1802,0,0.0
2015-03-24,,,38500,0.0,37273.0,10.0,0.0,-1687,0,450.0
2015-03-25,,,38500,0.0,39460.0,2390.0,0.0,-1430,0,0.0
2015-03-26,,,38500,0.0,42038.0,1798.0,0.0,-746,0,2486.0
2015-03-27,,,38500,0.0,42042.0,221.0,0.0,-1121,0,4442.0
2015-03-28,,,38500,0.0,37369.0,0.0,-4464.0,0,3333,0.0
2015-03-30,,,38500,0.0,37252.0,0.0,-43.0,-1620,0,415.0
2015-03-31,,,38500,0.0,35274.0,3381.0,0.0,-1574,0,-5033.0
2015-04-01,,,39500,0.0,39932.0,1577.0,0.0,-5085,0,3940.0
2015-04-02,,,39500,0.0,39392.0,0.0,-616.0,-5272,0,5780.0
2015-04-03,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2015-04-04,,,39500,0.0,39930.0,0.0,0.0,-5272,0,5702.0
2015-04-06,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2015-04-07,,,39500,0.0,38682.0,0.0,-2294.0,-1600,0,3076.0
2015-04-08,,,39500,0.0,38725.0,0.0,-833.0,-775,0,833.0
2015-04-09,,,39500,0.0,38417.0,0.0,-86.0,-997,0,0.0
2015-04-10,,,39500,0.0,39150.0,603.0,0.0,-860,0,-93.0
2015-04-11,,,39500,0.0,39195.0,0.0,0.0,-858,0,553.0
2015-04-13,,,39500,0.0,37040.0,0.0,-1672.0,-1452,0,664.0
2015-04-14,,,39500,0.0,35877.0,0.0,-1845.0,-659,0,-1119.0
2015-04-15,,,37900,0.0,34941.0,1446.0,0.0,-1070,0,-3335.0
2015-04-16,,,37900,0.0,37254.0,2218.0,0.0,-705,0,-2159.0
2015-04-17,,,37900,0.0,36862.0,0.0,-70.0,-1038,0,70.0
2015-04-18,,,37900,0.0,36872.0,0.0,0.0,-1028,0,0.0
2015-04-20,,,37900,0.0,43210.0,1469.0,0.0,0,3841,0.0
2015-04-21,,,37900,0.0,41116.0,0.0,-1633.0,0,2645,2204.0
2015-04-22,,,40000,0.0,39934.0,0.0,-1142.0,-66,0,1142.0
2015-04-23,,,40000,0.0,39362.0,0.0,0.0,-638,0,0.0
2015-04-24,,,40000,0.0,42443.0,3608.0,0.0,-1165,0,0.0
2015-04-25,,,40000,0.0,36512.0,0.0,-1296.0,-2192,0,0.0
2015-04-27,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2015-04-28,,,40000,0.0,41427.0,0.0,-25.0,-1298,0,2750.0
2015-04-29,,,44600,0.0,45863.0,0.0,-304.0,-1234,0,2801.0
2015-04-30,,,44600,0.0,47861.0,2392.0,0.0,-2579,0,3448.0
2015-05-01,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2015-05-02,,,44600,0.0,47581.0,0.0,-5552.0,0,2979,5554.0
2015-05-04,,,44600,0.0,45885.0,4425.0,0.0,-3142,0,2.0
2015-05-05,,,44600,0.0,45366.0,0.0,-1694.0,-2239,0,4699.0
2015-05-06,,,40000,0.0,39417.0,0.0,-2180.0,-1582,0,3179.0
2015-05-07,,,40000,0.0,39319.0,413.0,0.0,-2160,0,1066.0
2015-05-08,,,40000,0.0,39570.0,0.0,-707.0,-1307,0,1584.0
2015-05-09,,,40000,0.0,38640.0,0.0,-943.0,-362,0,-55.0
2015-05-11,,,40000,0.0,38645.0,0.0,0.0,-1358,0,3.0
2015-05-12,,,40000,0.0,38626.0,0.0,-274.0,-1103,0,3.0
2015-05-13,,,40000,0.0,38894.0,300.0,0.0,-1105,0,-301.0
2015-05-14,,,40000,0.0,37021.0,0.0,-2001.0,-977,0,-1.0
2015-05-15,,,40000,0.0,36287.0,0.0,-341.0,-925,0,-2447.0
2015-05-16,,,40000,0.0,36039.0,0.0,0.0,-893,0,-3068.0
2015-05-18,,,40000,0.0,36485.0,2110.0,0.0,-1023,0,-4602.0
2015-05-19,,,40000,0.0,39542.0,3574.0,0.0,-709,0,-3323.0
2015-05-20,,,40000,0.0,40630.0,1050.0,0.0,-798,0,378.0
2015-05-21,,,40000,0.0,39839.0,0.0,-2863.0,-153,0,2855.0
2015-05-22,,,40000,0.0,40629.0,959.0,0.0,-330,0,0.0
2015-05-23,,,40000,0.0,40672.0,0.0,-676.0,0,358,990.0
2015-05-25,,,40000,0.0,39439.0,751.0,0.0,-976,0,-336.0
2015-05-26,,,40000,0.0,39829.0,1279.0,0.0,-2228,0,778.0
2015-05-27,,,40000,0.0,38751.0,0.0,-2718.0,-667,0,2136.0
2015-05-28,,,40000,0.0,37473.0,0.0,-1828.0,-94,0,-605.0
2015-05-29,,,40000,0.0,38606.0,5260.0,0.0,-1177,0,-5477.0
2015-05-30,,,40000,0.0,41671.0,0.0,-2841.0,0,1668,2844.0
2015-06-01,,,40000,0.0,40189.0,4864.0,0.0,-4678,0,3.0
2015-06-02,,,40000,0.0,40566.0,0.0,-1979.0,-2565,0,5110.0
2015-06-03,,,40000,0.0,38687.0,0.0,-2007.0,-2602,0,3296.0
2015-06-04,,,40000,0.0,40431.0,867.0,0.0,-1796,0,1360.0
2015-06-05,,,40000,0.0,39917.0,0.0,-387.0,-2054,0,2358.0
2015-06-06,,,40000,0.0,40074.0,0.0,-1704.0,-316,0,2094.0
2015-06-08,,,40000,0.0,39120.0,151.0,0.0,-1477,0,446.0
2015-06-09,,,40000,0.0,41906.0,2890.0,0.0,-1626,0,642.0
2015-06-10,,,40000,0.0,38576.0,0.0,-4187.0,-1064,0,3827.0
2015-06-11,,,40000,0.0,38996.0,393.0,0.0,-1003,0,-394.0
2015-06-12,,,40000,0.0,41564.0,332.0,0.0,0,1232,0.0
2015-06-13,,,40000,0.0,41600.0,0.0,-381.0,0,1612,369.0
2015-06-15,,,40000,0.0,30793.0,0.0,-7743.0,-1448,0,-16.0
2015-06-16,,,0,0.0,0.0,0.0,0.0,0,0,0.0
2015-06-17,,,36500,0.0,36758.0,13118.0,0.0,-1997,0,-10863.0
2015-06-18,,,36500,0.0,33039.0,0.0,-2805.0,-3475,0,2819.0
2015-06-19,,,36500,0.0,29801.0,0.0,-32.0,-6686,0,19.0
2015-06-20,,,36500,0.0,29781.0,0.0,0.0,-6680,0,-39.0
2015-06-22,,,36500,0.0,32558.0,0.0,-2878.0,-1064,0,0.0
2015-06-23,,,36500,0.0,32552.0,2120.0,0.0,-3087,0,-2981.0
2015-06-24,,,37000,0.0,35243.0,520.0,0.0,-1385,0,-892.0
2015-06-25,,,37000,0.0,38527.0,3663.0,0.0,-1749,0,-387.0
2015-06-26,,,37000,0.0,42638.0,3371.0,0.0,-1140,0,3407.0
2015-06-27,,,37000,0.0,42908.0,0.0,-6053.0,0,4900,7061.0
